"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56"
"482",2021-08-31,-0.981309556261902,11.8389106583786,-3.71759943846133,2.07328460687422,13.7675053785104,-19.0930232337572,-7.8952472370271,-13.853448198693,-5.97367576859367,-5.56046448085886,0.290597718712739,7.03136951829066,0.529190805154089,-38.1344157863665,-40.7718834671899,-1.96150600898317,-2.02263607213506,10.695284110911,18.654144747535,-39.157191522825,-25.7335700528374,-46.9603593612911,-11.5393078845599,-7.22172067082748,17.4318305448061,16.3617989123245,-19.3497275434325,-34.5552321657672,-40.3480539296524,-39.300267222617,-3.12835416703824,10.9156830640064,21.1587774682022,-40.9619131107053,-27.1007027779403,-27.5181093669149,-32.126265753671,-7.56131133857052,19.0383484275382,17.1503447520019,-27.6180265529474,-35.9974877349613,-45.8783878459772,-13.5160324763265,13.1075070988631,24.0100824909096,17.7961846074852,-42.778232210509,-47.648816267764,-36.1419120468356,-42.8528022574478,-4.52485924738455,18.585303603097,24.882483880814,-18.0829326972749,-34.0955558490567
"483",2021-09-01,12.2569931422377,-3.42288722622442,2.15697538954119,13.7851739469925,-18.928503517757,-7.52171035919204,-13.2852542937599,-5.46852563856899,-5.2574063082849,0.379157956792432,7.05377989203835,0.670076239671128,-37.6522926406721,-40.0660053571695,-1.47299123089753,-1.72674176964503,10.7775866245122,18.676679891266,-38.9552650851244,-25.2911960767491,-46.2199669556544,-11.002189157752,-6.90761465943664,17.5106711366409,16.387962979835,-19.1724221985098,-34.0780551726764,-39.6376572580557,-38.626084827318,-2.82323836233473,11.0036959668138,21.1862490948585,-40.7476600768437,-26.6464194727768,-26.8696478046876,-31.4836072214578,-7.2399621694634,19.1210061847069,17.1821495346697,-27.4196963431614,-35.5076300534193,-45.1331300776282,-12.9611553198732,13.3696153573031,24.0901595944164,17.8306408436365,-42.551490632381,-47.1129080245196,-35.4432033187472,-42.1510883129735,-4.20655695923884,18.6737593834151,24.9166065271082,-17.8914180070497,-33.6051468870401,-29.5305524794961
"484",2021-09-02,-9.89619939767281,-1.45763223582852,12.7509746606672,-19.3206869421788,-9.51169202812984,-18.5152917943518,-12.7926057195226,-11.8834015806579,-3.34193075306986,5.89493599200509,0.290468752200088,-40.2651441797231,-46.588387996646,-8.55450370978004,-8.1669733076427,7.40848114501295,17.6245112908406,-39.5587167326705,-27.7284931682813,-53.087130171148,-18.7867949215837,-13.7140948691012,14.3622457964588,15.2670411805199,-19.7517156017195,-36.7492032445571,-46.2510837497121,-48.3953973061047,-9.40637561470578,7.57081666223009,20.0929189074908,-41.5043627038785,-29.2286638515074,-32.9285253959107,-40.7944573940857,-14.144051810405,15.9685366196359,15.9948371807682,-28.1700502827821,-38.3335446521434,-52.1213998969738,-20.998831887409,7.76160306450651,21.1007793698759,16.6146523760826,-43.463621587336,-50.2489177013345,-42.0180881395815,-52.3140552464131,-10.9892765127487,15.438399479379,23.7709273375356,-18.7055358908781,-36.5147542412616,-35.8691196599217,-37.6123646532862
"485",2021-09-03,2.81685162299303,15.1373339294265,-18.1925309097244,-9.253662499286,-16.9975578471868,-9.11826473143076,-6.69224622442425,1.03648952500467,8.49539116261812,1.26865471400497,-39.8827710323186,-44.6631359907867,-4.98901483570667,-3.12375871651138,11.3533543343245,19.9239983978134,-38.140289368747,-27.3333395976959,-51.0266514129675,-14.8533988923386,-8.38657447219998,18.031075083808,17.6560579168098,-18.4925533202224,-36.276174682803,-44.2352142281486,-43.4419773881346,-4.25604109068594,11.5523609744533,22.3681467518515,-39.9670967490016,-28.734713410018,-31.0534266340831,-36.0573476151352,-8.74506471329018,19.6080618999857,18.4100701107188,-26.733189821879,-37.7548482348986,-49.9267624927584,-16.8957402404976,12.1451073414393,24.5364888390139,19.0351150915649,-41.8058506398827,-49.5664480656167,-39.9238769525458,-47.1089188786376,-5.68988331627785,19.1404189112805,26.0046467547938,-17.2931710552785,-35.8459565143568,-33.8224265226363,-32.8735190574361,2.66690221674818
"486",2021-09-04,13.9440169273899,-19.2868107944527,-9.56484968330871,-17.0810083029423,-9.56962020701485,-7.78439862563035,-0.406873023903566,7.20157094862892,0.3453782964633,-40.2965088253135,-44.7825808991429,-5.43429828783621,-4.18838930352839,10.0537159158716,18.7855713994061,-39.4448750897754,-27.7238219325132,-51.1682398689113,-15.3525024464356,-9.51496935179431,16.8231163220505,16.4790301374383,-19.6224998920759,-36.7088398470379,-44.3864832258077,-44.0802070288606,-5.3504734075586,10.2422297821533,21.2524965927123,-41.3146567229801,-29.1573048166947,-31.2053783242772,-36.6767775051636,-9.89601608744728,18.4111834670323,17.2312737784244,-27.9649045592298,-38.2218152002092,-50.1171106715312,-17.4399526431784,11.2076925949181,23.4072984806331,17.8591497619371,-43.1969412787901,-50.0894049182999,-40.1168608708393,-47.808844672189,-6.82666556353106,17.924406138085,24.9242589932096,-18.4544081379488,-36.3353545117143,-34.0215901619852,-33.5192489188339,1.61168225229312,17.2299149480326
"487",2021-09-05,-23.9069720433907,-6.66398719999495,-10.4213085327079,-5.57340238473814,-10.2947131460148,-7.82438423020722,-0.619803264815821,-3.5096600624379,-36.6025233760371,-36.5790807906537,-1.60692211051025,-6.61573643988283,3.41864123645943,11.9527296471162,-44.832651930643,-24.3794133796414,-42.6359360470519,-11.1846315694652,-12.0672657218254,10.6962259703882,9.46451628978075,-24.2389145906504,-33.1488424249412,-36.2682170193644,-38.8985673315264,-7.80656081646544,3.6399887273257,14.6504165276778,-46.7618533776174,-25.8123968671101,-23.8563925682641,-31.7841649727816,-12.4589864473384,12.4182600318945,10.304034438664,-32.8918701176582,-34.6617313316911,-41.7407972701306,-13.2553654735277,9.13614068125039,17.7891772659697,10.9961980059582,-48.7041810290976,-46.2447414800695,-32.3281080407431,-42.5663839141129,-9.3199020495131,11.9123897839781,18.6622017674912,-23.0050404466442,-32.8620125775032,-26.5996943457074,-28.8053103464228,-0.685498009687676,11.1752705982365,21.1081887372268
"488",2021-09-06,-1.33500490313071,-4.98910945038656,-0.341528617550127,-5.08612958750203,-2.97403473040161,4.03835200646627,1.95945200166936,-29.7014097091171,-29.7840241769535,3.48506080872757,-1.52235725235779,7.81528981131602,16.0768324480718,-37.1005919264146,-18.026620512933,-35.4605522381055,-5.55096970208113,-6.65220834702018,14.8095129806059,13.7542932202917,-17.538368112281,-26.2744642370103,-29.3380836499436,-31.7839754333506,-2.53873643096889,8.12979472087239,18.7405849788195,-38.7667765150797,-19.2475339371352,-17.4895793248366,-24.9615985420841,-6.90293083705293,16.5456824330287,14.6507428756455,-25.5804844377498,-27.5613584521919,-34.377315369774,-7.33015306220731,13.6742674838392,21.7070854416209,15.3570372907374,-40.442792241273,-38.453932212287,-25.3817812122959,-35.0301698579821,-3.80133248829748,16.1568983647815,22.6908196666166,-16.1055038244318,-25.7120939626539,-19.8856745739523,-21.9268194147769,4.45099709712446,15.5020351751906,25.0575602041021,14.6413239220644
"489",2021-09-07,-4.65188385004613,-0.0167434103117303,-4.76279592797312,-2.67294437923562,4.32751324227962,2.28018996411577,-29.2547482220407,-29.3623046058894,3.80107879735171,-1.20625813421309,8.08814464896771,16.3327745076902,-36.6469091382696,-17.6157936382964,-35.0153453353411,-5.2014257576558,-6.31623364019878,15.0647156827416,14.020447347803,-17.1450156637396,-25.8302735304396,-28.9082061948229,-31.342661759693,-2.21198214095906,8.4082852430007,18.9942883565774,-38.2972066801228,-18.8236856863251,-17.094747866544,-24.5385094942944,-6.55838792920679,16.8016285706055,14.9202885420392,-25.1508739595104,-27.1032997978595,-33.9207955387397,-6.96280751570215,13.9556131961376,21.9499761801357,15.6273888848952,-39.9571483889445,-37.9517238089218,-24.9512361208593,-34.5630684872621,-3.45929213029987,16.4199683908901,22.9405102434037,-15.69974612451,-25.2515511715107,-19.4696363263592,-21.500594970231,4.76927396192099,15.7701338513716,25.30227570694,14.9427556412773,-23.6126598691687
"490",2021-09-08,1.10325483383148,-3.64778599853882,-1.63462559236649,5.32469188284464,3.38624876832495,-27.7987012257042,-27.8460515847245,4.89065537375804,-0.116385223526587,9.0289292545385,17.2152430645366,-35.0826636512044,-16.2757500562437,-33.4158374870372,-3.99646216173061,-5.15802912309349,15.9444870542588,14.9379700350452,-15.7890129402381,-24.3805512357474,-27.3648941974064,-29.8215994698204,-1.08575146967243,9.3681770316336,19.8687427593295,-36.678730637157,-17.4395667279486,-15.6782592750635,-23.0805008440903,-5.37104004993042,17.6836699742547,15.8491946542116,-23.6703700319898,-25.6066351880451,-32.2841273558071,-5.69710110882951,14.9250170980766,22.7868906297447,16.5589216458275,-38.2838153346468,-36.3099219788475,-23.4087317853674,-32.9539043081228,-2.28094636114433,17.3262691327805,23.8007157530409,-14.3018908930134,-23.7451752225386,-17.9800880078617,-20.0324813353023,5.86558172344274,16.6936140483209,26.1452095910706,15.981040209432,-22.1105470807705,-21.2379687550082
"491",2021-09-09,-3.91887696214358,-1.88707726418926,5.08224486215551,3.1173367733019,-28.1527036141345,-28.1945049174395,4.61454995115045,-0.38137466130787,8.80018300554957,17.0006778002356,-35.4629872983492,-16.6015613990346,-33.7837217391224,-4.30164492813204,-5.4396426107425,15.73056826065,14.7148737316928,-16.1187171795003,-24.7330419343373,-27.7201330139933,-30.206641194499,-1.35959984451963,9.13476896477892,19.6561114320275,-37.0722670508368,-17.7761177821757,-16.004555469509,-23.4493945045483,-5.65975853077394,17.4691853344054,15.6233157934083,-24.0303696619755,-25.9705635350666,-32.661423685432,-6.01718198506122,14.6892873724328,22.5833734235921,16.3323973498248,-38.6907155501993,-36.7091538322396,-23.7645781036934,-33.3606452731657,-2.56749249205945,17.1058727424597,23.5915305325765,-14.6418134573735,-24.1114863447137,-18.3239595968982,-20.4033951369545,5.5989782728911,16.4690340528139,25.9402191201299,15.728549312561,-22.4758312214824,-21.5951005125451,-37.0319085859643
"492",2021-09-10,-0.97577666828498,5.95743824288971,4.08809144169486,-26.8747738668256,-26.9366035652548,5.55765098565051,0.615412077644439,9.62586471570538,17.7751785012461,-34.0901227322446,-15.4254674379569,-32.4557520115719,-3.25848505167473,-4.38098315455961,16.5026854425361,15.5201229540438,-14.9286423473667,-23.4607146690001,-26.4378829538221,-28.8896056745502,-0.330756840690539,9.97718384648248,20.4235454244963,-35.6518681043829,-16.5613932948288,-14.8268411244341,-22.1867493805456,-4.57569103011797,18.243259448481,16.4385182896548,-22.7310875957609,-24.6570980398345,-31.2997078947176,-4.92090021719166,15.5738840759794,23.3178263002103,17.1498848280574,-37.2222439135675,-35.2683521638843,-22.4803487585057,-31.9666703019553,-1.49280816933968,17.9011965845912,24.3464037041169,-13.415125334425,-22.7895649606836,-17.0830135536496,-19.131424165368,6.5983187205923,17.2794119146997,26.6799156753392,16.6396716075917,-21.1576864689106,-20.3063708488383,-35.5690472479368,-9.26633405132934
"493",2021-09-11,6.19006818964402,4.34612662915994,-26.5350883455154,-26.6022415322055,5.80832469669795,0.866045862259781,9.8545580723943,17.9810217900841,-33.7252425043104,-15.1128845087479,-32.1028031998929,-2.98124568423026,-4.11461698805467,16.7163993997494,15.7341157487025,-14.6123776356334,-23.122590750259,-26.0971217876226,-28.5396157004973,-0.0717275382348966,10.2102030467555,20.6274675835276,-35.2744338999735,-16.2386113118699,-14.513893421816,-21.8512481473075,-4.3025889249728,18.4572384536997,16.655111096819,-22.38587280441,-24.3081142959399,-30.9379039459605,-4.62963388329227,15.7968688573099,23.5207263527541,17.3670625848201,-36.8321159152992,-34.8855747276682,-22.1391676218024,-31.5963488099958,-1.22174871692916,18.1207793398966,24.5469268323173,-13.0892647238692,-22.4384058853516,-16.7533647839602,-18.79354802619,6.85051790941489,17.50301817439,26.8763877557354,16.8816803491515,-20.8075655662657,-19.9640628500799,-35.1805030900193,-8.96809405833701,27.5432416743837
"494",2021-09-12,2.67442949591823,-28.7357556239146,-28.7684154373847,4.18455708616386,-0.757507027742303,8.45285305294458,16.5908557020227,-36.0889859005253,-17.1378328991093,-34.3892413227785,-4.77698059284718,-5.83996999942821,15.4055936718912,14.2898122950108,-16.6610552152652,-25.3128599385424,-28.3044694243051,-30.8064339087545,-1.74945496290221,8.78001852383734,19.2519661924452,-37.719206644388,-18.3293765240349,-16.5409543413846,-24.0241015717995,-6.07136404208563,17.1430449757917,15.1950009046633,-24.6218245199268,-26.5684709977375,-33.2812916695666,-6.51590111224613,14.3527622214143,22.2737701014186,15.9038436630551,-39.3588369480518,-37.3646817685054,-24.3488662168285,-33.9944627355644,-2.97710958274007,16.7704440863468,23.1966653210206,-15.1996439620558,-24.7126198663536,-18.8882669501022,-20.9814490430884,5.21737326891727,16.1270914381631,25.554116581097,15.3144262458487,-23.0749502411743,-22.1808465382945,-37.6963894711944,-10.8992938160582,26.3212835016951,17.1456421193746
"495",2021-09-13,-29.6003812296909,-29.619488868824,3.54661708625,-1.39536550452855,7.90215131264045,16.0739526470817,-37.0571203075941,-17.933469534826,-35.2876217310221,-5.48252693843427,-6.51786618717773,14.8905720535379,13.7523399973854,-17.4997297591709,-26.173508580535,-29.1718289170854,-31.6971265055913,-2.40868112107667,8.21805648499513,18.7396883902651,-38.7195516203533,-19.150978915563,-17.3375230388836,-24.8779285197088,-6.76641060429121,16.626625705997,14.6507878195069,-25.536299513475,-27.4567755355533,-34.202226836413,-7.25716245639282,13.7852578317853,21.7837397209509,15.3580559057841,-40.3917677340617,-38.3390184892503,-25.2173202510187,-34.9369317121128,-3.6669767381842,16.2397521772295,22.6926356627452,-16.0619970004244,-25.6064899656518,-19.7273811457658,-21.8413618917864,4.57549422187298,15.586305190039,25.0601752938054,14.6742779505421,-23.9661970174016,-23.0522034642255,-38.6852787969146,-11.6583704473181,25.840979150195,16.5899416076187,-38.0711538263998
"496",2021-09-14,-22.0178949460287,9.24466955230536,4.30190770298172,12.8209112711012,20.6908393751017,-28.8751182482114,-10.5334570455709,-27.2651937872266,0.818044487343386,-0.464265871927433,19.4896685937745,18.5519293257567,-10.407993768698,-18.1750231470658,-21.4280596283926,-23.7448802811317,3.47694432104741,13.235260150883,23.3133202414421,-30.2563424332174,-11.5211629862146,-10.2272868395891,-17.2564500631147,-0.562299988185875,21.2362410001055,19.5085038625303,-17.7956987701076,-19.2136711603259,-25.9836392931949,-0.641887015175839,18.849822469803,26.156871397996,20.228787837698,-31.6442804939999,-29.3041806425807,-17.4687402172746,-26.5278092463668,2.48826970509533,20.97474301837,27.1897470765478,-8.75568038333738,-17.3237567484015,-12.2421823080803,-14.1704866497028,10.3013458654547,20.4103271282494,29.4663309045789,20.1003757181385,-15.7136008899573,-15.2810554009973,-29.8657602708795,-4.88851701195369,30.1245598305618,21.5459505588179,-29.2027776873779,-21.89516238295
"497",2021-09-15,13.5370840621589,8.59374375172789,16.5262857333268,24.1688129708562,-22.7114798582143,-5.26518616288405,-20.975736960951,5.56166869042151,4.09342572839127,22.9522828254935,22.1654973986788,-5.06868274836247,-12.4795944857979,-15.3638172758156,-17.7610881088003,7.90568392206075,17.0105442852685,26.7548353887436,-23.8880345868409,-6.0873068132109,-4.66526719297805,-11.5247504191493,4.10348327804955,24.7028917622705,23.1617429582533,-11.9743834438808,-13.3421178962558,-19.561536613869,4.33033791659767,22.6564972354774,29.4438477950707,23.8897801219856,-25.0693921543219,-22.8677708249546,-11.4203375999758,-20.2107750540345,7.11217366276304,24.5317348964985,30.5680448285366,-3.26705945109159,-11.4224066150066,-6.40548601577455,-8.4112062914055,14.6003136444086,24.0322044771835,32.7744781797126,24.1743012418328,-9.83307448896482,-9.22763906736725,-23.2477121096951,0.191499227290396,33.3389097042241,25.2648874644457,-22.5480346135936,-15.6374069002564,-8.83993094438055
"498",2021-09-16,5.32565369290302,13.7047596261215,21.5204449254567,-27.4048913802999,-9.27680116909013,-25.5052093119432,1.79900338974105,0.622787979923796,20.3155293790594,19.4137932334384,-9.13452152487592,-16.816610453258,-19.7344785254862,-22.5050118887509,4.53314459212094,14.1356123480847,24.1340727027768,-28.7375852547398,-10.2252570776787,-8.67697873831256,-16.0665286879847,0.550337135155765,22.0629178551048,20.3796750625915,-16.4075107248441,-17.8134997587805,-24.1969859622505,0.39230108829765,19.7575183242917,26.9406400863914,21.1017388397298,-30.0765147335123,-27.769431175524,-15.7891550171629,-25.2115088307366,3.5907519600511,21.8228340372851,27.9952316901354,-7.44702806358104,-15.9166941468322,-10.6243005885781,-12.9682693085066,11.3262842220642,21.2738306720198,30.2550365660457,21.0716567403874,-14.3115976902216,-13.6060435549887,-28.4818802358458,-3.67743977414243,30.8908561806258,22.4325391975844,-27.6162914161471,-20.403314353413,-13.2501519575795,-14.5015422449622
"499",2021-09-17,12.5843199305584,20.4687685513399,-29.2686563026016,-10.8698238089403,-27.3038764171571,0.38279271591434,-0.813478648605011,19.2682945248702,18.3209051750232,-10.7493367320245,-18.5391289633862,-21.4703617072595,-24.2921584714851,3.13801515173322,12.9935944554969,23.0930207095066,-30.6639786452228,-11.868981247221,-10.2705586178919,-17.7790288889408,-0.918958515886344,21.0140606926126,19.2743657491715,-18.1687772350104,-19.5899654768734,-26.0386371106165,-1.09383662857505,18.5591605641977,25.9459551338309,19.9938727746352,-32.0661573349481,-29.7171679009343,-17.5251616704685,-27.100283919133,2.135590448321,20.7462343014767,26.972718756365,-9.10826810269553,-17.7028543603598,-12.3009815785164,-14.6908981189549,9.97379555915344,20.177384528178,29.2535666722164,19.8383689370712,-16.091792101124,-15.3464429531171,-30.4620740670607,-5.27518218406933,29.9175967317441,21.3064992548689,-29.6312428793633,-22.2980636955669,-15.0034952163059,-16.2849103307429,2.46112865032293
