"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"407",2021-06-17,14.1794684767405,6.95166946434212,3.80815334984541,-8.65617953398476,-19.662279600388,11.2278137547568,9.00545166774137,22.0769431351797,8.49333191979426,-1.5329778996689,-23.2595529309036,-3.66662642197895,7.51044340299066,15.179916553373,10.6665524661537,23.8977136205469,32.1983211609095,-12.0009391713231,2.0767363946313,23.3747844195165,18.1993816910841,32.2450761977366,27.0459169199595,1.70173360150123,0.140506467809205,40.1721641629346,29.3209372111404,33.2124583687921,36.1088648234902,34.0274573079062,14.7370955785218,-9.40444186230754,17.8538426502699,30.7450217492823,21.6419798835363,25.8941646484677,25.8895060797001,13.4368150151267,-25.18385737554,32.8754362458981,33.7827357601092,19.0989136837792
"408",2021-06-18,0.36167226201754,-1.64444012695288,-8.98822759973838,-23.8292293830042,6.91228505212158,7.90489868495614,10.6500746116578,0.0435316790085376,-14.7848185382883,-24.2330031596525,-9.30238069685912,2.50377729053444,12.7376275530136,0.137040615604924,21.4640018176499,24.5528049652166,-19.8485869883801,-9.28647298714236,18.5862289460306,14.9508930619135,29.6986630547681,24.5954103343465,-5.16012777772675,-11.623526454532,33.9931237650543,25.651482979892,32.8915384773171,34.5070944102284,33.3888702266816,14.7255205247187,-16.733538143737,14.063617730981,29.990094946048,21.7037527204282,24.9644979823551,26.6230386404815,15.8379210639144,-22.4661046410568,31.7529856366668,34.1054368394332,20.5521131759291,26.2352741261975
"409",2021-06-19,0.117410921452095,-9.60826996476089,-23.7911810612663,7.63864913067114,8.93389608613245,13.8128529262889,-1.70304351425181,-13.1340959797571,-24.6134391792767,-10.1303033555126,3.27128947450459,13.0288687825231,3.09415383194047,21.3917782467148,25.7587843145581,-19.9095842748683,-7.72702150065619,21.2857423732777,17.6271248635409,30.7278123589102,25.3628976697062,-2.60487937035643,-2.30748035809814,37.7987295036684,29.1765074282958,33.4871880692475,35.1205199260084,34.3887894590958,14.7255205247187,-10.8572811859051,18.1233774062613,29.1465032106622,23.1602111640492,25.7138218787729,25.6814489027111,15.1244530882756,-22.5602101319118,31.455691201786,33.821413736492,19.2410421903413,25.726898937815,22.1222506547695
"410",2021-06-20,-8.97848071610554,-24.4656986563071,7.63814047235283,8.38976493346621,10.6500746116578,-2.54896315455451,-13.8136702088635,-24.3164432286806,-10.0710095156328,1.66624061739043,12.7012204459863,1.09040638701656,18.9986118632779,23.6475605613469,-18.9105486588444,-10.1323519711778,17.6010563960316,15.3769329798392,30.1785965405709,23.9898723404255,-9.36266496459633,-14.9276440030164,33.4941805987433,24.6790853952604,32.2107728583286,34.2246823107508,33.1575995873511,7.69336431984855,-26.758790268865,11.9306018834814,27.4414657670707,21.0861478736545,23.9341332992026,25.8898832941986,6.75665204791644,-39.5660621511482,27.5114679156132,28.7422940745967,18.5186135473036,24.5024611604643,21.8665865557492,13.0490958564946
"411",2021-06-21,-22.1934592830027,7.92019786808584,8.32225413760088,10.6500746116578,-3.90035130319106,-14.4914881185187,-17.1919649230986,-10.5389658009587,0.802697619319765,12.5751254043411,2.4453104650014,18.0078495085498,24.052992505467,-16.5188574886307,-11.3916176326761,16.9276880620518,14.7612997330447,30.1785965405709,24.2063576494428,-9.06838434952445,-2.25068158527388,32.3613668095389,24.9306067223063,31.206258151762,34.2557425033842,33.6817353282927,8.37559350206621,-26.4812046842311,8.42973114174336,23.4991256754602,19.3378992412211,23.777839925932,25.2562408735914,6.85774354682908,-39.8476157367171,25.4910666254236,27.4922240207293,17.3515752012069,23.9041985976817,22.2684051345955,12.8215547490143,-38.4403686364955
"412",2021-06-22,13.7328303974211,9.74425360350679,10.6426298801612,-2.14541468734887,-14.5819445082226,-16.8003914906649,-1.8779512770981,5.44558519426808,13.3777694435329,3.02010955550339,21.1881329872329,23.3172544107344,-16.1851759055282,-3.61199878997682,21.7622187859239,16.7880503086958,30.7997690753392,24.7814224924012,-10.5164069172629,-1.86863934310003,36.6928638973271,26.6966480568543,33.0360426075432,34.5799284652875,34.7884256378345,8.17501481350378,-26.5514212022781,13.0310787820332,25.416639812211,21.3790541732839,24.7935494648518,26.0513903315871,6.57664577166855,-39.9717490391486,27.6157942869439,31.2364260330061,18.6585010006988,24.7197703474039,24.067261352933,12.422814199414,-38.5015884895602,20.6062162468371
"413",2021-06-23,7.809123238955,10.8984459739287,-3.72167415309886,-14.394873394571,-17.4992913025755,-8.2928203477141,-0.320202009705617,12.1976466175988,1.56894182317911,16.3190566895118,23.3532196768646,-16.7567199599119,-9.0780017634799,17.9790433038532,14.5745777794087,30.1785965405709,23.5389300911854,-10.5164069172629,-3.12746933671922,32.3082596610958,26.7495958756994,32.0893875878589,34.1342055465389,33.5833411347479,8.34893240168579,-25.8587864543446,10.1703472250131,27.0763511748683,20.8741618140109,23.8828292129938,25.6223789827304,6.75665204791644,-39.916655400403,26.4656069001381,29.9082335546486,18.6735526455404,24.4624975973391,22.2946939810898,12.6520926531055,-38.7744192085045,18.2512085048529,33.6716743789886
"414",2021-06-24,10.3120829799962,-3.75318832939526,-14.3301416086989,-18.8209033667783,-8.89197431494597,-1.92040152546424,8.399981247949,1.50044076265412,16.5889559095408,23.3495750267156,-20.1019221496308,-11.4408430586293,17.5039986821619,12.8989652040695,29.4281308671764,23.9452887537994,-10.5164069172629,-8.09452604848115,30.4895084324279,24.3836825324527,30.2346456700792,33.9246334082227,33.2400174017435,7.71392366749007,-26.8389450797088,7.78901760237913,27.0516945444184,20.3755955532027,23.7538251588656,26.279280885762,6.7282281351537,-39.7462773045947,25.410945317123,29.8145797756958,18.2580430940803,24.3237199040607,22.2403902857449,12.7727804372204,-38.4725680072093,17.5065523622493,33.7142298695685,23.2084885910395
"415",2021-06-25,-4.54796520563846,-14.2272009678099,-15.9273797231838,-10.0473843934082,-2.36405391082061,6.97588017439407,-15.0363821662426,11.1419447608732,23.1200611451986,-14.4609046299886,-12.4734056466232,13.619099618996,10.4613465190309,12.0518939029475,13.1593718338399,-10.5164069172629,-2.52990059274821,29.5450664592699,18.871446608705,26.7535387464785,18.6691425048017,22.3834744012644,7.33298896746673,-24.2227841304214,1.96530596525071,19.1223172398821,14.7364963825657,11.2716481967524,19.1600233270277,6.78409018511918,-37.1851014929409,18.006141905159,24.6245112712552,13.8203462015521,18.4673391331478,19.1564032726051,12.9383960546465,-37.8575533442287,8.80569507911929,28.2816234331697,19.5079675464651,4.89064493895907
"416",2021-06-26,-14.0926756068737,-18.3282086405218,-7.42872218644916,0.0157534317749603,6.3795415123529,-12.8319144881956,14.6204566534078,22.9923993121165,-19.6409844280352,-10.5126165386514,16.5676693926786,11.8423587476034,17.7099909455822,20.6875866261398,-10.2671883083686,-11.1069476581181,30.5099563347601,22.1912802925771,29.2232993679711,28.8373990942401,31.9052155668508,9.24723353007719,-26.9967547234033,3.28652091789575,23.0228392904996,17.7316040232927,22.2584075925282,23.7158807927365,8.56733664967172,-39.6837398845047,22.2269806740545,29.2396600491861,16.8928804027676,22.3576997969229,22.278510529704,14.190129381549,-38.3185637534175,16.2193625136901,32.489925249803,23.2176961856224,6.38509017954021,-0.0672514130907546
"417",2021-06-27,-15.9273797231838,-7.6492183587322,0.655617096006563,8.48680324410481,-12.6441139900761,16.3588489047415,25.7887553696666,-14.7516396103384,-10.4280570712435,17.4602035918174,13.1808293656982,18.4956738633252,21.7063920972644,-2.86613645338745,0.508288592550581,31.4026866391254,24.490141934706,30.5110713872967,31.9444424757436,31.5043146411441,14.5261089606948,-11.339195957782,7.24938713177672,27.8004250353631,21.5010852302806,23.1411376270413,25.3051696467651,15.1197846446301,-21.6173011182571,27.6157942869439,30.3607073627439,19.4615343804997,24.5789117408636,21.7637455820224,21.6225025020197,-20.8291902776293,21.9235620680539,35.6745951030993,23.517033618507,8.7686040084345,0.469317535703535,-5.57229503127748
"418",2021-06-28,-3.40748417042284,2.06478027287937,11.1750879002391,-13.8736300750259,19.7715073006862,28.4613543236874,-5.14361757447975,-6.53890156279497,18.750350567373,14.51888410836,14.3506354128888,22.5103343465045,3.18339578339624,4.44477386837509,33.8866547662267,25.6598975846317,31.6992549533445,26.4084459627065,31.7049027760186,18.855746613415,-4.40527812255174,7.5189821698884,24.6869222758558,19.8781365802012,20.5810667726048,23.0510417978604,18.3253782537051,-18.2999835834444,22.5738844208941,26.7628520000791,18.639029755088,22.3665861601161,20.1951101830216,22.8740027090141,-16.2718353673127,13.7998350894419,29.5218784165162,23.3311989893219,6.04659446844229,-1.47703518512325,-0.848654948505107,-19.9992607662961
"419",2021-06-29,2.96080866230918,12.5906896066757,-13.4183116673147,16.7365403648994,27.0097591700106,-5.94136167235527,-3.94005267694883,19.7396738350683,15.9921289458475,14.4873990629788,20.8835714285714,2.66459724301338,3.48416563005551,35.7118130042919,25.5791424973542,32.5610415944358,27.4654032332367,31.4441978585576,18.5092485000526,-7.87068335666059,10.4478710364506,24.6674853035458,20.7366772542792,22.275752745277,23.1957924060798,17.2690928368124,-21.3166077602024,25.317139840766,27.4166111730149,19.1796830693464,23.375383381108,21.2655258488466,20.1677408269326,-20.8806904965557,16.2513690094037,30.4658300704279,23.5979560348145,7.21024320838537,-0.559420883641604,-3.9507964068533,-21.7863100346154,15.8305004593326
"420",2021-06-30,10.7150969637304,-12.9735824700929,17.9306180632069,27.5899980892125,-6.35718135146124,-6.5735873775477,18.2980640415001,14.4614566037043,14.5799317588022,22.1211550151976,0.77743440447437,1.14933592432416,33.8730443554462,25.4747065075176,31.471967444483,27.7063722120244,31.3994232460125,18.8955645847388,-7.90221917060588,8.42517984165896,24.7222938341039,20.1445562025763,21.8536790506791,22.9154378618609,17.7546400326468,-21.4910159594672,24.3189968978069,27.1054483777173,18.3407653974073,23.0607810528251,19.6961255169835,20.0799681670746,-20.5741855172519,16.1182588088674,29.9458760265439,23.2583019366152,6.56287318907337,-1.75520084283755,-4.9816655963339,-21.9650760285794,16.5495400859747,2.94779999697699
"421",2021-07-01,-9.74225008372566,18.9650600384695,26.6104886308146,-8.1701286790776,-5.5916717652919,17.5590635910026,12.5045058268429,15.9395747137496,22.6164012158055,-2.2116965294296,0.253378922740781,33.2546388039484,24.2588030999236,30.0403341803411,29.2828526947183,31.6546708445536,13.8933863797849,-11.1837043687996,7.40501547241088,24.47191137012,18.5940179989412,21.6305496316267,23.1778835502473,13.5173074638276,-22.5478494312146,24.1488077626553,27.4145013153644,18.5690921264942,22.4338495223928,21.4707501441604,19.2434656087846,-21.1891142643308,18.4501586162619,32.1960306967362,23.4263383803953,7.2282023461011,-0.101529315361714,-5.03470785201393,-22.4828610272777,19.7728790915164,6.57669402500039,12.2518538088248
"422",2021-07-02,21.5428444560641,28.3744373792488,-6.66890428961774,-9.62139011647611,16.5435326445386,11.8217178713294,22.7205441532392,24.5338844984802,-3.00127655275653,0.862559860266976,30.6916556774139,22.2430866277278,29.515787214435,31.8228594512995,32.8136030970698,13.9563352203984,-10.3804632001479,3.03949148682501,23.1660456220453,17.8643373919181,21.871556110364,24.9643797284305,13.2455304333452,-22.6685593989609,21.283668264834,26.521438131721,16.9898356804935,22.1231917365179,22.1791008573786,19.2698121777017,-21.4233528330609,14.5831791230787,29.9962179959828,22.7886024303908,5.52128755774835,1.02371316766446,-6.09447470446922,-22.2257619731754,15.3796955613354,1.58595202466786,11.438715553322,14.7971322402812
"423",2021-07-03,22.8870406148489,-6.44416500420736,-8.74758052226603,14.7718315647025,8.89523608575595,22.571508929827,18.5803039513678,-9.6111233562215,1.19741480989734,30.8925365873958,21.3623998620172,27.4487405199417,27.8802525921884,30.6880709947079,8.49455470137431,-14.6058925537627,2.88932202708677,23.8269973778744,15.2881154049762,15.6187545953158,23.6596508926578,7.72094717103938,-36.8513046333314,18.695137245145,26.2762990459487,13.6433182466244,17.2645211253089,21.2655258488466,13.7184112476336,-36.5814444563242,9.18389100796858,28.9262922376751,19.5324621642939,1.5645791962659,-0.0724104485099993,-14.5585868436284,-38.9332568387153,6.89708236589233,-0.906649133148929,8.00812636689226,11.597077224659,1.33471093553219
"424",2021-07-04,-6.48240944718107,-8.3821872609427,14.464645981568,8.27674369535901,22.8961061069211,18.9222036474164,-10.8849273405763,1.32514356796196,30.0361748503716,18.2048424585047,24.2365348026142,27.303500428783,27.6213441194773,7.07417268825976,-13.618339627292,2.39606860105293,18.3186792809112,14.174872066349,14.92624362335,21.9747085472441,5.72138108447365,-38.1764103752631,17.9487659032223,20.9707488016668,11.5519430388315,14.4043991676347,19.1935875089732,12.3373526420926,-36.9716999383951,8.39299067185318,25.6391268973583,16.7329809076888,-4.7699961103036,-2.31407962362175,-17.1592575854879,-39.0298087955954,6.2447913234593,-3.678637827053,4.55479288788951,4.63926744727513,-0.831864038285625,-Inf
"425",2021-07-05,-10.1107538914452,13.4399958551866,8.01574210830497,20.9369101984324,18.1932117527862,-10.7382806640523,4.56732628437735,28.1991460668998,16.5009812852492,22.6495871775129,26.1555667377761,26.2031570947899,8.28043865071853,-10.051663277612,0.576029149754194,17.3962598244906,12.2010411152285,13.5055742184708,21.7479122268624,6.43179487775522,-33.1793074144891,16.7960694720892,19.6288463693965,10.6655104661757,14.1596954679548,19.1684166412779,12.6326281456115,-37.2368045903275,6.42025756259677,22.4584615189037,14.6142877935658,-5.82756873502978,-2.83293755644002,-15.2857392035139,-37.9259673515827,4.54029432171887,-10.6532217838843,2.46606730324201,2.89719213783573,-1.34239987803746,-Inf,-25.1471113008068
"426",2021-07-06,16.1426606986077,10.4801985193611,21.0600330103842,18.8059655521783,-11.0071871144704,4.51199783439573,34.7447408234358,21.2827416038153,24.6655620044216,27.4584151328519,29.9797163222113,7.27169889725969,-11.1837043687996,4.79323232729173,22.0987011489184,15.1303996823716,15.016297960968,23.4786908100572,6.2191202577308,-33.962357803658,17.7735320619721,26.2762990459487,13.1889226114032,15.2139830685531,21.2131410235455,12.2907105735955,-38.1935561164485,7.13248234449941,29.3692475401083,18.8238570760408,-2.43542080373411,-0.935758721027465,-16.5023005547231,-39.9915229178519,5.38585875813522,-0.717090645263681,6.80600608236017,5.36437053115423,0.153012441504387,-Inf,-27.2717544553209,14.9714843682491
"427",2021-07-07,5.97943251350831,21.0548890155356,18.871914893617,-9.96455040546621,6.25453181698066,31.0231125868677,16.5386753653864,22.2294140337132,27.3564285562415,27.3095527862064,8.24121386082233,-9.4451105183933,0.654864767110078,18.0758245448594,12.358734780307,14.1966792385087,21.6776630408352,6.92336864906562,-30.1751743051934,17.199800060968,19.5224469074102,9.94003124668416,14.1021987481092,18.7078878307681,12.854050860333,-36.5940645476623,5.76468144567393,22.0741590602832,12.7438890739421,-5.69336909124409,-3.90924445633635,-14.3936089241967,-34.6992604448901,3.99929937243928,-10.8968394322768,1.47383015873331,3.29616805864328,-2.9649655986107,-Inf,-23.8669864282099,13.6707438259337,14.0560789903696
"428",2021-07-08,20.2978336010184,18.0581560283688,-9.19975142425941,7.87703643070604,32.8774718644039,15.8230292800336,20.909515254395,24.8087485913946,25.616385173274,8.71680428475788,-8.04741155447576,2.89020616485151,18.3910053968976,11.1896947238398,12.8329197202834,21.1765101985083,7.3241832698821,-27.4637194120942,18.0698472550971,20.4181144465909,9.55274067081582,12.4441677321945,18.7220913918247,12.8215547490143,-37.1226000824793,6.64420861815024,23.5391612214284,12.7679220176282,-8.41614292245855,-3.37912639218705,-14.6594201174987,-34.4415089366927,5.49655403650629,-9.15199557127524,2.52288830665265,1.11637900819163,-1.28110376095342,-Inf,-25.1465865280333,14.5566251317768,16.7256255142602,15.7144521849983
