"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"424",20721.700125,26047.362375,29523.30525,23732.0226,13445.22375,15403.122,17867.493,19854.8118,22252.725,29594.06775,28579.732875,14093.591625,15354.3915,15611.2758,16962.41925,20773.8,30188.6775,28864.096875,13466.16225,13531.293,14518.531125,15721.111125,20470.478625,30704.985,28544.317875,13115.59425,13098.7773,13775.13675,15491.74275,20211.859125,30949.061625,28697.464125,13260.51,13146.6105,13698.874575,15276.06,19779.8103,31522.6017,28160.433,13133.67075,13216.76325,13781.0187,15496.707375,20049.85035,31544.8749,29538.6129,13250.2959,13350.15675,13772.268,15578.98515,20563.831125,31943.32875,29656.1655,13115.982375,13185.8361,13688.163,15745.1337,20278.589625,31838.6475,29277.1719,12803.250375,13038.363,13671.273825,15194.385,19235.9394,30902.939775,27549.769275,11798.136,11993.329125,12458.9475,12890.7855,18550.73475,30413.745,27379.9611
"425",29623.0797,29919.13875,22376.4012,13282.839675,15052.8654,19486.0215,19938.19725,24196.210875,29212.12485,28332.6255,13573.5345,14403.8385,15700.9023,17647.443,22254.87015,30260.617875,29240.80695,13578.5673,14095.5444,15094.1565,16074.115875,20783.5569,31026.2292,28984.8105,13010.121,13213.72845,13804.452,15611.2758,20615.1345,30727.20375,28935.9675,13165.0245,13102.857,13729.8024,15437.650275,19948.000275,30816.217125,27708.27975,13244.8986,13184.924175,13714.9416,15276.06,19629.4599,30810.5505,29194.4763,13459.5,13227.83865,13717.188,15605.055,19731.627,31153.649625,29608.8939,13372.5897,13160.5425,13607.01675,15665.9076,19751.927625,30848.9976,28489.44825,13178.338875,13110.168375,13711.77585,15194.62125,18895.575375,30422.637,27393.552,13149.432,13050.481725,13607.32635,14848.824825,18252.675,30156.142725,27153.9972,13313.5137
"426",30240.6804,22352.544,13260.436875,15807.96,19692.1125,19720.924875,25483.912875,29126.4795,27882.077175,13653.349875,14474.6703,15658.7229,17758.6272,22719.555,30224.232,28809.14985,13531.293,13848.15825,14840.01,16762.18185,20874.2724,31112.829,29055.321,13254.36075,13271.2146,13805.9964,15789.3255,20634.4557,31076.4573,28495.1628,13341.6405,13137.513525,13745.25,15585.858,20051.850375,30846.8637,27703.4715,13272.309,13154.180625,13770.324,15583.21605,19550.3355,31007.23875,29001.37905,13405.68225,13226.7465,13754.865825,15675.251625,19674.245925,31227.849,29441.664,13309.3341,13169.2572,13612.78575,15806.745,19716.453,31214.8485,28013.391,13047.1425,13107.5739,13754.865825,15150.3705,19008.0306,30431.529,27393.552,13102.58565,13102.857,13561.225875,14766.829875,18437.44725,30218.419125,26953.97175,13383.47475,13130.6346
"427",23070.7305,13263.0885,15415.761375,19751.306625,20323.0107,25311.75075,29767.192875,28230.28335,13815.2385,14838.062625,15694.9704,18042.99975,23208.730875,30642.401925,29042.1369,13398.77835,13740.607125,14504.140125,16109.1135,20806.5537,31585.4829,28799.6688,13048.883325,13088.736,13801.2579,15574.53825,20674.000575,30971.0385,28738.074375,13221.837,13102.8462,13547.8818,15234.67575,19689.984,31224.7845,27799.2441,13109.154075,13155.121125,13683.303,15276.06,19454.3154,31139.2809,28789.02,13301.9766,13226.71275,13600.872675,15352.4619,19544.6034,31510.476,29397.47175,13195.647,13155.121125,13531.293,15764.790375,19408.4991,31116.2634,27571.3524,13091.15925,13118.8644,13575.224025,14979.95325,18481.959,30249.9108,27137.950425,13258.764,13043.55825,13394.7081,14448.709125,18408.1284,30165.7284,26474.72715,13459.5,13080.50505,13254.750225
"428",12886.351875,15006.708,19572.948,21127.59585,25818.2073,29322.405,22601.3355,13253.6439,13934.997,15799.046625,19299.9834,23699.3931,29024.14725,28369.95525,13499.991,14107.15575,15173.8866,16973.6715,20963.637,30155.2092,28812.358125,13493.79675,13634.4735,14425.6437,15878.322,20652.8724,30665.7414,28929.231,13190.96475,13092.27975,13717.188,15484.4082,19828.008225,30587.915925,27831.627,13201.6365,13088.655,13665.8205,15270.9759,19264.342725,30491.269425,28608.1245,13431.3525,13202.61525,13751.57925,15239.822625,19223.109,30586.021875,28747.143,13461.1605,13139.9955,13629.5568,15699.52125,18871.488,30431.935575,27535.68675,13461.1605,13090.939875,13703.205375,14956.714125,18237.551625,30010.9023,26905.23,13464.4815,13089.1275,13615.93935,14643.27,18224.1468,29907.6525,25882.80885,13488.9345,13127.3892,13513.3461,14610.763125
"429",15050.7315,19554.04125,21012.615,26273.295,29867.838075,23571.45225,12073.725,12657.87,13924.5885,19031.04675,22994.55,29840.994,27914.15385,12078.4608,12201.16905,12657.87,15644.830725,20436.015825,30599.3376,28353.2121,11773.429875,12392.946675,12900.0357,13738.4559,19649.16225,31447.1349,29230.54425,11492.6877,12446.865,13212.8685,13535.399025,19317.477375,31561.572375,27704.62125,11593.701,12550.14,13254.73875,13818.38265,19238.6475,32082.710175,29287.11375,11516.823,12569.2911,13332.816,13953.9159,19471.2255,32913.799875,29410.817625,11558.38275,12596.050125,13178.2815,14418.405,19219.464,32672.0358,28013.391,11721.7395,12550.14,13105.371375,13990.347,18542.366775,31299.93,27257.4936,11339.6625,11521.413,11788.8561,11933.186625,18847.93185,30989.97225,26868.405375,10238.767875,10870.2,11188.4274,11787.543,18772.927875
"430",14949.495,19441.3815,27011.937375,29173.8195,22434.0381,11824.18425,12003.8814,12162.663,16969.0572,21023.09775,29097.369,27262.035,11654.793,11970.6705,11996.0325,13154.6475,19842.8481,30156.142725,27511.754625,11433.28095,11873.6955,11962.9413,12147.461325,19263.0735,31347.945,27689.877,11379.1905,11913.6996,12112.03125,12028.527,19398.376125,32890.034475,27585.65025,11190.9042,12297.906,12435.768,12045.2994,19460.277,33191.559,29198.7855,11303.6175,12678.768,13349.2428,12460.32315,19734.525,35202.3138,29780.5338,11436.1452,12676.0437,13188.4074,14416.9929,19525.317975,35738.430525,30059.20395,11741.9985,12559.9005,13247.97525,14244.8004,18709.711425,32614.3449,28248.759,11513.808,11640.924,11833.989975,11931.8265,18866.25,31433.9076,27478.991475,10116.559125,10749.78675,11265.27075,11874.333375,19034.0361,31607.7174
"431",18794.6271,26701.839,29508.156,23609.1888,11877.712875,12035.3283,12425.022,16251.138,21555.34605,29580.0093,27572.7753,11583.439425,12039.651,12602.46195,13844.808,20123.991,30273.425325,28162.836,11426.3298,11998.2222,12499.7499,12657.87,19717.515,31186.971,29451.338775,11367.324,12076.794,13000.824,13244.5044,19860.3765,33100.7841,28302.669,11477.865375,12369.46545,13078.99575,13658.84505,19683.1719,34745.652,29645.52345,11474.1873,12604.9041,13311.864,13966.919775,20120.597775,35413.5348,30438.169875,11788.486875,12652.74,13194.3978,14879.3841,19916.9577,35657.391375,30305.0727,11821.10625,12517.27425,13145.1984,14078.5425,19223.4735,34402.579875,29201.0652,11540.7099,11694.51,11871.2439,12396.765375,18628.209225,32335.6725,27713.81925,10753.8975,11022.7392,11517.9138,12119.36175,19175.09625,32372.821125,27661.608
"432",26273.295,29512.7532,22880.622825,11804.53635,12035.2365,12494.844,18106.6284,23239.0404,29601.063,27489.969,11702.336625,12011.65875,12548.358,15268.341375,20276.564625,30421.1781,27659.6505,11502.3897,11905.1937,12422.9925,12657.87,19621.1052,31186.971,28069.9317,11464.817625,11982.677625,12642.236325,12693.429,19508.771025,33054.9579,27999.054,11456.93025,12155.4702,12762.32625,12694.347,19542.465,33673.654125,29590.7445,11610.5832,12528.6723,13247.7282,13265.4195,19731.627,35430.155325,29948.0355,11640.9906,12458.694375,12997.985625,14418.405,19821.181275,35469.873,29959.261425,11860.4547,12489.4575,13000.824,13804.8165,19219.464,33883.191,28714.583025,11471.0814,11645.7021,11820.18375,11986.76475,18750.4767,32480.676,27668.12715,10583.6274,10859.1462,11391.006375,11795.52375,19197.4455,32118.336,27850.83075,10113.859125
"433",30088.5246,22944.9915,11802.007125,12136.8555,12596.7006,18423.0558,24001.488,30209.211,27497.502,11605.7448,12002.2776,12373.42365,14993.82225,20143.3905,31308.0237,27950.929875,11485.024425,11962.539,12478.5252,13026.7305,19858.338,31697.82315,29061.28665,11450.820375,12071.27205,12844.6938,13042.314,19658.94435,32946.156,28605.6252,11569.8942,12325.1283,13000.824,13305.1059,19519.947,33691.973625,29629.2636,11599.330275,12647.57355,13290.4341,13587.5421,19561.9725,35070.9345,30191.59125,11726.937,12552.7617,13102.857,14418.405,19412.2665,35147.260125,29611.7199,11839.4586,12325.73175,12955.4073,14002.767,18433.32525,32596.6473,28065.54015,11509.182,11614.39875,11769.7185,11972.0349,18713.677725,31573.90125,27393.552,10298.6829,10835.217,11366.9325,11885.3667,19092.4182,31566.01725,27552.29715,10219.87665,10825.191
"434",23415.900525,11763.423,12098.047275,12462.11325,18715.4874,23802.66,32050.098,28149.8355,11817.675,12157.911,12405.77505,15403.473,20422.3545,32795.226,28789.2981,11511.3582,12108.4443,12463.5591,12561.060825,19972.833525,32944.6629,29175.282,11545.2189,12355.4799,13030.6455,13053.6621,19855.6569,34389.963,28350.5967,11759.48415,12572.4825,13332.816,13206.6369,19773.802125,35384.472,29725.623,11733.6411,12652.74,13378.001175,14016.823875,20158.821,35389.4175,31421.187,11820.258,12513.67515,12752.312625,13846.599,20120.01525,35242.4061,30920.9733,11788.232625,12508.2468,13166.04915,13951.201725,19386.2169,34025.814,29635.608375,11644.5744,11684.111625,11874.195,12494.844,19104.0066,32946.156,28215.0837,11184.885,11194.326,11632.3776,12013.0677,19265.792625,32735.8449,27990.696375,11184.885,11442.66075,11683.4112
"435",11428.1874,11885.46885,12478.1652,19570.7907,29518.803,31429.893375,23621.54175,12061.764,12263.0328,12290.42025,16311.51405,20837.871,31479.2811,27943.704,11624.203125,12375.801,12371.9481,13279.077,20046.15,31665.8565,28240.551,11458.695375,12530.4867,13100.4621,13259.770875,19814.733,32989.3074,28224.6345,11515.8078,12644.6994,13265.1081,13753.413,19788.64695,34432.318125,29686.401,11549.871,12656.331,13276.296,14169.0222,20023.34175,35233.515,30407.4405,11713.212225,12571.9155,13206.762,14812.1136,19720.965375,35471.511,29952.979875,11793.3813,12441.1464,13087.9395,14106.6765,19033.785,33308.938125,28461.726,11264.983875,11534.67,11834.559,12102.1236,19033.785,32713.335,27605.772,10397.07,10875.758625,11363.73975,11979.2331,19211.32215,32375.6622,27807.7995,10181.9511,10773.5733,11363.59935,11958.7815
"436",12251.1195,12559.2255,19803.3336,29518.803,31734.3078,22352.544,12369.449925,12661.1541,12806.41725,17661.9285,24475.4055,31233.7755,27883.9287,12659.571,13102.857,13275.9891,16049.9556,20775.5208,31903.7445,29128.4154,12682.7775,12996.72675,13632.7293,15476.5107,20401.1433,31728.3021,28122.0633,12876.7608,13038.732,13406.74875,14851.782,19968.991425,32399.037,29345.544,12998.4615,13105.4436,13487.5503,14898.92175,20148.534,33167.403,29607.957,13016.295,13092.1137,13508.1216,15520.167,20215.7127,34263.2349,29602.46925,12729.578625,12769.11,13424.076,14743.3419,19290.29985,33020.659125,28032.8877,11884.9437,11923.2027,12036.61215,12567.01365,18682.515,31603.6431,27376.079625,10800.3843,11432.29725,11660.166675,12032.6958,18866.25,31800.8412,27661.608,10356.88005,11054.2725,11408.22225,11944.236375,19152.558
"437",12587.1156,19800.909,30129.0246,31512.969,22352.544,12426.5664,12684.411,12813.0273,16987.779,22252.725,31304.6613,27960.3009,12442.761,13095.0459,13276.575,15620.607,20713.7655,31588.056,28992.1329,12652.74,13038.732,13567.671,15438.954375,20163.0276,31588.056,28220.787,12583.58625,12932.557875,13332.816,14704.2855,19728.639,31821.201,29606.3343,12635.483625,13023.1746,13450.033125,14817.93075,19859.8932,32559.56325,29911.113,12383.7534,12668.3568,13101.665625,14833.823625,19425.2004,32496.73425,29108.7297,11768.4522,12376.02375,12665.1654,13034.9808,18720.7254,31200.12,27553.5594,11426.859,11575.77075,11810.0997,11958.0255,18972.326925,31423.5693,27464.1786,10560.2832,11165.54625,11266.587,11851.907175,19154.268,31493.7315,27680.396625,10214.5671,10831.095225,11283.0948,11731.797,19134.424125,31785.156675
"438",19541.655,30466.8918,31271.9535,22352.544,12213.3042,12363.8013,12336.76575,16949.916,21191.1615,31413.763125,27662.4315,12076.506,12531.5343,12593.4372,14648.550975,20133.028125,31706.301375,28419.670125,11690.325,12435.9336,13126.2255,13515.6816,19880.9325,32356.098,27857.883825,11578.332375,12334.6935,12791.500875,12683.2923,19662.92415,33057.99675,29406.51,11568.27825,12554.1414,13271.455125,13251.6945,20057.9022,34750.782,29809.881225,11674.962,12605.618925,13217.20065,14248.8261,19989.5166,35515.824975,29941.2342,11726.937,12374.3205,13000.824,13952.0124,19304.541,34070.9292,28343.2554,11325.285,11630.26215,11889.4932,11918.88,18977.7645,32946.156,27691.871625,10228.8312,11041.788375,11359.310625,11933.564625,19105.156125,32599.850625,27745.4835,10134.10575,10746.956475,11384.55,11923.299,19208.6991,31994.4735,26836.7445
"439",30415.1931,31371.154875,23043.3957,12374.95725,12435.768,12286.8495,16925.1543,20884.294125,31518.8118,27983.87325,11991.4965,12666.8205,13130.865,15280.5555,20106.1845,31520.647125,28885.3074,11601.8757,12437.523,13000.824,13828.311,19706.845725,32139.34875,27940.2552,11555.946,12329.631,12401.733825,12124.9989,19617.555375,32788.9215,29221.56135,11421.91125,12509.0541,12998.5263,12488.38695,19813.0806,34725.1491,29684.178,11581.715475,12552.07725,13190.4234,13464.954,19794.21975,35588.052,29963.3967,11674.962,12297.654,12827.124,13582.80225,19344.52665,33823.872,28560.8268,11254.88925,11652.9831,11784.3525,11988.065475,19161.4869,32795.6985,27570.8727,10431.771975,11204.20755,11477.67975,11932.3665,19227.483,32079.19815,27689.73525,10132.3197,10703.961,11339.655075,11928.177,19193.459625,31791.2364,26819.36325,10085.499
"440",31236.4404,22131.8325,12458.1474,12440.1501,12235.2768,17035.5042,22205.7315,31255.55775,27337.878,12506.459625,12954.9555,13256.3115,15747.070275,20492.160975,31341.79575,28700.811,12458.34,12920.0211,13413.31515,15247.729575,19999.0944,31588.056,27951.4125,12653.720775,13016.3976,13496.031,14634.6345,19731.573,31728.4803,29493.5778,12997.48005,13177.134,13514.0535,15044.64165,20136.762,32618.02095,29625.280875,13084.2135,13161.85605,13571.28135,15620.607,20097.5256,32618.02095,28891.39185,12942.5472,13033.158525,13662.6525,15017.3541,19277.4006,31050.0972,27488.85075,11991.4164,11976.883425,12276.621,12425.1876,18868.1706,30426.8886,27274.2885,11028.4875,11383.191,11712.53655,11874.956625,19033.889625,31186.971,27634.6944,10313.325,11023.614,11230.8417,11775.2913,18957.91635,31438.4193,27074.259,10087.5186,10430.694
"441",24770.367,12105.9288,12403.29375,12257.316,16742.08575,21395.3535,33598.39725,28583.9145,11768.2785,12534.2532,12515.4369,13707.0468,20125.0116,34649.22285,29625.280875,11435.688,12554.541,13157.346375,13443.347925,19842.25545,35241.5655,30141.4338,11669.356125,12499.7715,13074.095925,13899.4749,19778.0643,35343.7758,31498.608375,11729.664,12476.44485,13014.6345,13794.948,19923.688125,35041.744125,32422.0266,11769.6564,12441.033,12658.0005,13828.311,19731.5784,34760.07,32265.1647,11794.001625,12441.033,13031.1504,13678.675875,19323.14535,33827.99085,30435.0858,11674.962,11947.0185,12122.902125,12406.6053,19046.910375,33255.18675,28878.494625,11094.5385,11469.21525,11678.880375,12017.174175,19219.48425,33475.626675,29441.8062,10724.913,11220.96105,11570.985,12107.379825,19108.500075,32790.942,27472.134825,11029.392,11415.0789,11748.89475
"442",12393.70875,12435.768,12349.683,19447.9785,29518.803,33238.2123,23966.361,12667.2264,13255.8444,13272.147,17424.45,22552.968375,33455.2995,28408.926825,12751.26435,13325.697,13815.34875,16138.807875,20728.6875,34750.782,28264.754925,12769.407,13147.578,13751.1639,15617.2365,20534.77845,35256.5487,29669.328,12935.27475,13105.7784,13700.15325,15523.272,20332.9359,35398.8954,31133.12625,13003.516575,13041.145125,13500.4131,16144.828875,20102.443875,35199.613125,30935.349,12567.2229,12695.200875,13332.816,14329.821375,19406.0772,33801.8049,29088.3987,11795.2335,11798.028,12017.338875,12499.641,18906.9147,33127.5375,27878.002875,10770.9921,11364.192,11700.1989,11955.83625,19170.079875,32971.3119,27893.30175,10810.0485,11244.2769,11577.65625,12102.17625,19156.12875,32182.560225,27391.2075,10375.2171,11042.73,11619.948375,12095.2665
"443",12148.742475,12313.589625,19276.263,27425.81565,32296.7871,23979.081375,11762.7327,12204.99225,12221.0667,16237.6164,20712.88125,31665.357,27920.49075,11420.0649,12153.1806,12371.85,12494.8602,19830.232125,32756.0922,27834.627375,11361.7512,12012.039,12537.468,12227.28345,19717.13025,33831.598725,29676.3831,11246.121,11990.5515,12435.768,12238.7085,19858.338,35070.9345,31227.849,11281.3065,12062.8629,12582.1917,12860.47665,19824.216075,35460.9306,31451.2326,11631.8484,12064.236525,12985.1208,13399.2468,19458.414,34112.77875,30079.74825,11060.4366,11441.2878,11826.72225,12172.923,19141.9227,32990.8563,28554.6942,10949.2776,11041.87275,11646.0585,11942.70975,19177.032825,32713.335,28576.989,10205.2035,10863.432,11370.0294,12023.52525,19163.0115,32015.358,27001.34325,10188.798975,10789.3755,11508.4665,11960.15625,19059.291
"444",12261.645,19256.4432,30224.817,32891.78925,22763.8872,11707.419375,12324.825,12279.465,17398.962,22620.2985,31766.4423,27619.6941,11412.732375,12324.825,12388.858875,14187.4065,20029.3857,32875.0065,27748.4571,11332.423125,12292.1712,12413.097,12419.7165,19740.50325,33282.464625,29600.64,11255.085,12324.825,12482.974125,12352.40145,19901.91375,34992.1485,30697.707375,11247.089625,12369.047625,12403.579275,12593.79225,19867.959,35465.9121,30888.1161,11494.0512,12319.155,12668.540625,12619.5219,19518.435,34111.233,29739.40515,11197.575,11622.4317,12059.9982,12334.4505,19201.48875,33633.792,28796.880375,10704.6846,11342.538,11743.772625,12363.516,19182.549375,33522.771375,28536.93045,10621.503,11058.59925,11677.9023,12335.648625,19130.78925,32946.156,27394.389,10308.6585,10905.807375,11541.22425,12291.908625,19042.2765,32393.37285
"445",19391.967,28653.2883,33106.4712,23631.9093,11779.3881,12297.0015,12561.591375,16579.60515,20758.091625,32793.084,27908.2602,11424.6558,12248.24625,12462.0552,13450.380075,19847.190375,33166.4922,27795.3795,11432.3697,12269.709,12680.496,12659.8734,19710.172125,34590.024675,29684.178,11351.169,12344.9319,12897.3276,13188.6954,19941.147675,35210.8377,31408.8759,11565.072,12310.531875,12528.0648,13505.3289,19822.7331,35259.1407,31648.1985,11596.1328,12262.275,12986.669925,13631.8437,19447.7193,34026.0165,30200.9715,11340.891,11579.98275,11874.195,12299.472,19128.8007,33411.4902,29054.0277,10961.8164,11267.99775,11676.4155,12054.0933,19284.723,33538.752,28793.10825,10962.610875,11301.593175,11721.1482,12332.7684,19224.98775,33282.92295,27555.9399,10850.806575,11349.423,11772.00675,12225.2949,19210.1625,32946.156,28220.5233
"446",29518.803,32607.83925,23601.95955,11743.1289,12380.30865,12442.086,18110.952,22577.3082,31856.063625,27691.9155,11501.227125,12200.682375,12491.79075,13837.455,20145.877875,33037.588125,27756.081,11373.45705,12321.801,12494.118375,12599.168625,19889.3745,33631.389,29604.66435,11369.0196,12394.5975,12979.8288,13271.04675,20145.078,35072.604,31227.849,11386.859175,12403.77075,12607.781625,13794.948,20143.3311,35272.7757,31247.41995,11597.28165,12357.0225,13000.824,13831.1199,19735.37055,34045.834275,30490.6086,11197.575,11597.43555,11922.472125,12444.098625,19610.04195,33823.872,29680.82325,10720.08,11048.6835,11662.031025,11962.526175,19463.3163,33823.872,29651.855625,10425.9393,10848.7944,11610.23625,11978.145,19225.84275,33538.752,28199.83815,10313.2143,10823.03775,11587.1616,11973.5955,19231.529625,33505.64325,28008.1827,10454.6637
