"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"412",2021-06-22,14.1523685992504,10.6409910702073,13.8897927746114,3.2159055097527,-10.9169175128933,-16.4515261307604,-1.60638906775417,6.03863539534254,15.297360648821,7.63523457940208,22.0595747197271,27.8758058923024,-15.8943715903826,-3.38433474881784,21.7333822208761,18.4202237776779,31.4957108704824,26.0953475177305,-0.103279852813783,1.24425567020942,38.8690516334645,28.8703330341474,33.857327467817,35.2994842791366,34.2923107422725,18.2848656011204,-9.58175984366335,15.7965277498694,28.7154411423829,22.323605964355,25.7201271922461,25.4050379646129,14.5151792217453,-21.3521850113628,28.1041543385873,31.977571224179,18.7409305950408,25.2365054028531,22.0153954179868,19.8292597639058,-21.2102495761482,22.2133719173685
"413",2021-06-23,6.52316958790083,10.4286842382051,-2.45011828708107,-14.0795355399356,-16.4946825276944,-9.65879957549307,1.22347496873907,12.2588095572953,2.56261460149795,19.7442269904407,23.5421045554588,-17.9020110242325,-7.19561965544665,18.5212167802357,14.6654557352586,30.5284770074532,24.4129179331307,-10.0951866001757,-6.53573676736297,32.371636200488,24.472894088175,30.3293574497912,34.0670130005127,33.3604804202851,7.58543415750281,-25.955933486501,8.21279588474058,26.6165816935155,20.7062334568555,24.1682305284662,26.287600387897,6.68365515246376,-39.7399038182977,25.206618609572,29.5807152417435,18.0643246288999,24.27063572318,22.7914198069231,12.893890248755,-38.4330976055557,17.6362400392764,34.1299563321553
"414",2021-06-24,8.00355199698486,-2.45011828708107,-14.5454286343145,-16.0322255582156,-9.76867129927737,-2.53450825946748,7.17278452330722,-10.6764407549552,12.653478330335,23.0294818581347,-16.173570206208,-11.8274932277368,13.6221108082209,9.47110430217019,16.6879038406028,18.5803039513678,-10.80388766948,-6.21734674804868,29.201882498461,18.7125571020939,26.4529122709064,26.0478536042581,29.7208837442384,7.22160232091052,-26.3568615886597,1.41570550174818,19.3320703258831,13.3812952179284,17.8143279106529,22.5569282145222,6.41824476850201,-39.4495625470769,17.7926629996234,23.0667399072981,11.4858273968292,19.9849711819977,19.1661283805783,12.4217681743094,-38.0749301217333,7.53227085615016,28.0147815972134,18.650448816302
"415",2021-06-25,-4.76909693731583,-14.7294898571562,-18.6296430027251,-9.11162087715533,-4.00729479492482,5.05221508602503,-10.7680337366279,12.0148306535447,22.7388802785504,-21.6987970412952,-13.3171636783795,12.3043096022101,8.94694836111443,18.6497383593987,15.7633434650456,-11.1650342403899,-8.24123069915931,29.2955111712511,18.314952375849,26.7695608517306,28.3083339830046,31.1480882863138,7.16777351114669,-26.8684870731772,0.699925652051613,19.4557393342583,14.2880889359449,18.1970183291806,23.0629983543888,6.3892978350819,-39.8859532224733,17.8167363763516,24.6245112712552,12.1348912769064,19.6103427239071,20.3276549599249,12.4567904211834,-38.5595578576774,8.24390082707051,28.0142810378582,19.1745712183422,4.56455872417959
"416",2021-06-26,-14.4297253174439,-17.8616322594929,-8.62928829505616,-0.0587324514459666,8.95241667057333,-7.97183738360208,16.1790758619831,23.470559719185,-16.9117399566973,-10.1323519711778,17.4199067948371,13.5912296152235,22.3952512415901,23.9452887537994,-8.99791118825532,-6.44707697133367,30.5535964631586,24.4032747464734,30.1137156725457,33.1325258510103,32.6142081197122,9.08753519543137,-25.955933486501,5.49588072177793,26.4417789748269,18.9495764955003,23.2468264271312,25.0170681766885,9.68871876727258,-39.0717564426933,23.5009335718256,27.4225726197619,17.2939481197716,23.8009050719127,21.6759744394742,15.7414750461216,-38.1137306975607,14.6832961969863,32.4128629452595,22.7540056344381,6.8017278440846,0.951502001181753
"417",2021-06-27,-16.8315121016551,-5.04011053874222,3.14701297891575,11.3879018017596,-7.03042096362136,20.7511033508251,27.9930981649363,-15.5159548819575,-6.68139771323816,20.3070970187455,14.9227847752897,23.7484993597762,23.8110121580547,1.47620545458441,-0.105843103259349,35.010510939269,27.2874830870631,32.5863805351308,33.7860478961282,32.7113678541337,16.1815500696427,-11.1837043687996,12.2133585178636,27.9875270947323,21.7024998529498,23.4416539646182,25.5861009238949,16.0033602462975,-22.193869864998,28.0216962988865,29.9829398229038,18.8855715203914,24.8633645052469,21.7568938756991,19.9855847491348,-20.8982316598188,19.287001019676,34.3390391802904,23.3488605421924,8.7686040084345,1.15278381662709,-6.21373752269501
"418",2021-06-28,-2.4034742344566,2.90840979705505,11.654798181051,-14.2601154066757,19.0757841727514,27.4257659073056,-6.51904658352794,-5.89188791667519,18.6529666413373,14.9703352384098,14.4079594993672,22.9924498480243,3.05848417778675,2.39012995774064,36.3897327136304,26.5744102241215,32.2908458620943,28.0506672714516,31.639875691343,18.7160604031838,-6.13115201450691,11.1209862154885,25.2828198196059,20.5929283571555,22.2122064884889,23.1376514937071,17.9396279192301,-20.2387031564852,25.9315194806068,27.6098238598527,18.4362754245195,22.9596547968254,21.2655258488466,21.1827971575449,-20.5329936154939,18.6948147588655,32.1578994622562,23.3699307172374,7.06661105083219,-0.170741496371122,-4.7350463943,-22.0842533578887
"419",2021-06-29,3.30955077779972,11.6477989780132,-11.3037528341616,20.2931271670184,27.8164370183223,-7.93215275085802,-5.12354025791084,20.6049257741856,15.7811424954361,17.0269708161558,22.9354772036474,2.56201893298147,1.24425567020942,34.9933920989305,25.656660124765,32.3913085894994,29.4168314469242,31.6178940586263,17.7464866558761,-8.36541931849191,10.8460997468151,25.183362223074,21.0127757190753,22.5061460184272,23.7845899460178,17.9578303295159,-21.9709523533615,25.6060792000646,27.6303166764467,19.3644190275476,23.4923964487976,21.4707501441604,21.740762623644,-20.7893953047914,18.1106285484094,32.8559374284915,23.6396922402501,8.13513112371281,0.494899494966387,-5.36729855941139,-21.7863100346154,18.4046122548127
"420",2021-06-30,10.641334208429,-10.5821531544363,17.9293108492533,27.7791165084959,-6.15775714542343,-9.28647298714236,17.6962276884163,14.4315869623052,16.2975819523496,22.3317771023303,2.07693908975971,2.0449706633667,32.935902642156,24.8659942797433,30.3680919211067,28.2554672790114,31.5128778408622,18.0362424233097,-8.17292541438896,5.52982960253989,24.1897190967405,18.1516734309746,22.5053149138394,23.1723926372718,17.1090775723577,-22.0943420823918,23.2212262628436,27.1482471698238,17.0954853297916,23.3284722976681,21.4707501441604,20.9294128995695,-20.8783850865269,14.6086017850624,30.352568584577,23.0437960487597,7.83018063204154,-0.43320846851066,-4.7630996836572,-22.0827491780043,14.8511336018265,4.40280233981771
"421",2021-07-01,-14.307367472871,16.6275124963429,26.3625321118448,-6.9814939127201,-6.34396349308519,17.5678565587539,12.3834019833589,12.3916245401861,21.1616109422492,-0.0440823973477185,1.98674856432038,32.691269200102,24.8363240764308,30.2524363355832,23.9502753424949,31.2669130078033,18.6936798282403,-7.90221917060588,8.70069424908572,24.3231998751692,18.9339597670725,18.8362291787523,22.9138011873839,18.0684524270741,-21.9709523533615,22.8486801109975,26.7500280215469,17.9319012546239,21.9202567295398,20.1022787153835,19.8292597639058,-21.1566953307571,13.7911788587182,29.9962179959828,22.9595584956959,5.16253812926076,-0.792116793203799,-4.66179863473109,-21.9104530859793,14.2933642914456,0.676665306307534,11.6950159210048
"422",2021-07-02,22.2813373421228,26.9039935457846,-6.66568967636408,-6.44355537561894,17.1117027212294,11.8300781906972,23.1199599335845,24.6145896656535,-2.67229125403197,0.382203373444309,30.9633616638422,23.6148053505164,29.860163668119,32.0811451223863,32.4314751281727,14.2864123617727,-9.31840388728973,4.65020294980509,24.3574718141287,18.0995235574378,22.3444961760878,24.7732816164982,15.5483118270683,-22.4076568746741,23.3461153101297,28.249749454404,17.9499394458287,22.8697381726406,22.5689191433275,21.4685046965623,-20.9943333689725,15.7007345443559,30.0071587933182,22.9169003802124,6.37293999631503,0.436674303488414,-1.94121362520382,-22.0842533578887,15.6090614497855,3.68115449145243,11.692724938405,14.8606959382323
"423",2021-07-03,23.2310354344918,-8.91009483109099,-9.65881478381449,13.9261656402054,10.4613465190309,21.0600330103842,18.8816616008106,-9.37753512050721,-0.834002028105585,30.1811504779069,19.2316879780835,27.1382456282541,28.2346659862837,30.8222158587155,8.10471800475572,-14.4879593196069,2.47546015351847,20.5620609296504,15.0935239103582,15.0237460432496,23.6637254327367,7.18356604524064,-34.1290534407169,18.3512931034483,24.6821820873086,12.9148265638282,15.8441237182326,20.4306375878856,12.9383960546465,-36.1690353998972,8.17190037388118,28.7363577712237,18.2230982045622,-2.3124756893975,-0.918996733447057,-15.6059748352877,-38.7947276566613,6.32495164410058,-2.15929049713567,6.11450013209567,6.16067002643754,-0.141798019434465
"424",2021-07-04,-9.65130900942637,-11.0431218597965,14.1269411099952,7.65950810498408,21.4674818109823,18.7860182370821,-10.7318137151359,-1.75907007921212,30.4703256693161,19.7223264163329,23.9275945929585,26.7161928791304,28.5075526870825,7.48516405153817,-17.9916197920793,2.77122265536042,21.0655734924474,15.0935239103582,14.820921894453,22.9023444660451,6.09650957967219,-36.740348030979,18.0392582082594,25.3358299982198,13.3181216132656,14.497948336523,20.8810849755418,12.1728232428587,-36.7804065922317,8.50373409116658,28.1985345528972,18.8916196219277,-2.86834401293836,-0.966386835680131,-17.65216563994,-39.8296468069925,6.33471972959459,-2.5276719720673,6.80600608236017,7.45681367541908,0.475612464040933,-Inf
"425",2021-07-05,-10.2574483522532,13.5814553254653,7.0192051886576,21.3611528469606,17.271367781155,-10.5118150008725,2.91031272356964,28.895741527035,18.2792007716318,22.7583573852525,26.0123709221316,26.3910289239738,9.15333451328342,-10.5735865001188,1.58662540690432,18.3844585632923,13.8013410975825,13.4834917695713,21.2663870083586,6.30107199863629,-35.2833352646928,16.643461859164,21.0145283479155,10.794329861073,14.4619293158057,19.1564032726051,12.6432029469572,-35.5795886728475,7.34611075443434,25.4791147568076,16.7230110473876,-5.49368436137327,-1.91614546751843,-16.3605594272531,-38.6517084333709,4.17953896186959,-3.678637827053,4.9148529169307,3.77993000060085,-0.427000064074521,-Inf,-26.9799895395294
"426",2021-07-06,16.0567458609433,8.29277783383943,21.9751410589475,18.8165856129686,-10.4821397411996,6.11444831875633,33.3854695053617,22.216281297306,26.0670872187877,27.3627362736274,30.144665759867,7.29550738281086,-10.7981179743136,3.26320513335744,23.4877068782459,15.1828568907711,15.0067984355287,22.906163373158,6.31220824917651,-31.7344091005659,17.5182707739344,26.4109508205368,12.9830704440761,14.6783610092011,20.5411998070015,12.2772931161299,-36.7183466725726,7.33700920226092,29.2283361089217,19.0014376619095,-3.1453398707529,-1.55164888457808,-16.1240912082075,-39.0856948636114,5.19227042091922,-0.611277377227576,7.43536416360265,7.50406984167518,-0.350418583378627,-Inf,-27.8061640976124,15.7511967924235
"427",2021-07-07,6.0207142660563,22.0514547513489,19.1635258358663,-10.5503105666119,2.01963948489556,31.3489481168558,16.926249547872,21.5007647084427,27.415572265888,27.6993903882902,8.11897039094825,-11.4570954481034,2.14827392195475,19.8163338975596,14.7718898888301,14.7087227750915,22.6113967411161,6.09727151100022,-39.8408173513336,17.2297376808866,25.3083812446841,10.2695117980015,14.3491087172716,20.020188997258,12.5067644966419,-37.8254303432054,7.98873635711319,28.9262922376751,16.6198951927784,-5.0118226298442,-0.371812881144307,-17.4710600522745,-40.2033615849171,4.3825610602249,-0.913526504330472,3.01277454546177,3.90667247491437,-0.18948934816327,-Inf,-27.5614596379768,15.5175155107755,22.3352049508048
"428",2021-07-08,20.7328009236986,18.2844133738602,-9.07367653316437,4.37402112753219,30.8399567795917,15.7219982048843,21.0807641681188,26.359578871273,26.1129130848996,8.65736536812306,-10.2621455797044,0.0150856006108544,18.349600066486,10.7791159343568,12.987442840782,21.4872538909208,6.48394520293202,-31.6973656256639,17.3536937167142,19.2961152246009,7.94706723891273,12.0714488671976,18.9031581920387,12.809870618451,-34.678171760525,5.82142452509535,21.7337429444967,12.0179963744917,-8.31148279321145,-3.83429769111566,-14.7764114517676,-35.4889066733519,3.86435346515081,-12.7258309527048,-1.04890254649999,0.847484678243103,-2.77365344080178,-Inf,-24.4797227800362,13.5193070989521,12.5112123213851,13.6910480073456
"429",2021-07-09,16.2290881458967,-9.28035868989564,4.541404291248,32.0122075172707,16.9132801720096,20.7075341667329,22.8056408003005,21.3458302816035,7.64181418180293,-11.1837043687996,2.72417580945492,17.8747214203576,9.59568554790893,9.59147331018429,16.0708755907096,6.46962024826047,-27.9335612337525,17.8293110172683,19.9400792185615,6.42971874325397,12.26345281174,12.578569065592,12.4566738612294,-32.5930564677491,7.16734015635031,22.7773787428068,13.4675611351488,-7.46276639302312,-6.1936157285082,-15.4774556208326,-33.9260059202977,4.96961040068531,-9.69970827854107,2.71421846041996,2.20956257886198,-4.3241436108865,-Inf,-23.9489165774553,15.2041604018688,15.989117964051,15.1977210761148,-0.628314271791784
"430",2021-07-10,-12.6767734746419,4.08969291602483,31.0553413508243,15.2427006443662,18.4976893647742,19.9880401425969,19.500199165524,7.20938598988834,-11.4917782413887,0.654864767110078,15.4865052120258,8.31939297688371,4.56402746634442,11.1467383104032,5.63096092885025,-32.5322697980442,16.8077391199096,17.8655699252979,4.37738664539647,9.36660008858507,7.19363131282093,11.8873347561686,-33.6190959865182,6.82791079723555,21.6239919952878,11.0263318220337,-10.4803365610989,-17.8582561289675,-17.3481673524725,-35.7914878846024,5.07824158956211,-10.8305370395562,-2.23902165773118,-0.759384576098066,-15.2339493325203,-Inf,-25.263540886796,15.3222266387847,15.4076707343926,13.5513979327948,-2.51669676383753,-7.84067213660156
"431",2021-07-11,4.91664142276764,30.2999169169442,14.5235031213579,19.5511371567255,22.7432192038101,20.8106899571014,6.73501399266893,-6.41673928926682,-0.0907848732066048,14.5077832692784,7.80579083583318,7.92418885577399,13.0507591467761,8.89754993878721,-21.2559630724066,16.7972826671688,18.46194124486,5.29339044817405,10.4860478526479,9.58102164520277,12.2488635404483,-32.6267545936369,6.58989198987878,21.6228452111566,10.653821194899,-9.20629721374906,-12.3190198668852,-16.8459011541094,-31.0764142665677,4.23772109014935,-11.8513354192173,-0.91765771528119,-0.0261465030343162,-9.23766786419736,-Inf,-24.2966995291039,14.4061317249365,14.4233332174437,14.3046979639629,-1.43885178496924,0.232261369795408,-24.1532078770342
"432",2021-07-12,31.0518113971585,15.1106346091158,19.8584651498573,21.0354578764963,20.1092014472083,7.25533029624443,-11.4149523331661,-0.150906241208858,15.4809293790006,7.9258984765602,5.32734716402181,12.0310849686569,7.29988325662363,-31.6973656256639,15.1626802141051,17.0417158417343,4.60987380583881,10.0994144471651,8.41374390396453,12.2101696550227,-31.7480735745597,4.96468899882926,20.5251026543947,10.542271517323,-9.33729809404875,-15.4666711261246,-16.4097788771813,-33.9260059202977,3.93555001686159,-11.5242824105564,-0.575659038224324,-0.131248873400225,-12.0162373673768,-Inf,-22.9476836529783,14.317003093514,15.0462921113931,14.7280369974139,-1.56180430150676,-2.75981539880907,-24.8128541897553,-38.6885642623401
"433",2021-07-13,11.6154827052661,19.9607664795045,21.2517629715727,20.4775567071055,8.24143830784898,-15.0204663691341,-3.53202989993169,13.5700935213484,9.26892535733192,8.43222092754596,13.0564381474216,8.89754993878721,-33.4072464607837,16.7775633439131,19.4679971956475,6.57294490851015,10.8675486173209,9.49027031550537,10.2557285198092,-32.5930564677491,7.42890592545036,22.5342605069792,12.1626485195649,-8.92128482813683,-12.9126559416703,-18.0182458699691,-36.6971873764596,4.17953896186959,-12.5009919285358,-1.60411820675655,0.91601949768671,-10.0096484628743,-Inf,-25.061305121549,14.3625287316593,14.223590202691,14.6852650554709,-0.492033008156483,-0.00137971896426017,-25.297738350687,-41.5244057766543,8.3704773721997
"434",2021-07-14,18.6273170765874,17.8222782908212,21.0374743241681,8.24143830784898,-15.442328852739,-7.66539906763654,13.3993331049291,9.57818951826363,9.05471826385575,13.6916237182501,9.30798878540398,-32.6172496153375,13.3782705834095,20.186557569444,6.14533366994866,10.9827649125153,10.0213560102148,11.1686542148481,-30.6021463701486,7.50595283054496,22.8452270473672,11.5155856012896,-9.12153595239557,-12.0492881590243,-16.5878426055863,-35.4763139879087,3.03122686378561,-11.5969104732538,-2.14414617528401,-0.122048308598204,-9.23766786419736,-Inf,-21.4813985544259,13.3571021205261,14.2007179362375,14.3468170599186,-1.58389466945663,0.18175844921672,-24.2196231931901,-39.3395645954578,6.99405985517714,4.73801200003852
